feature_set,classifier,trial_number,state,kappa,k_best,use_smote,mlp_hidden1,mlp_hidden2,mlp_alpha,mlp_lr
B,kNN,119,PRUNED,0.9445002166799343,144,False,5,distance,1
B,kNN,120,PRUNED,0.9467145100661121,143,False,5,uniform,1
B,kNN,121,COMPLETE,0.9618296135772985,170,False,4,distance,1
B,kNN,122,PRUNED,0.9201161824629632,79,True,9,distance,2
B,kNN,123,COMPLETE,0.959165352225517,169,False,4,distance,1
B,kNN,124,PRUNED,0.9466850163295483,162,False,6,distance,1
B,kNN,125,PRUNED,0.9522698223411156,170,False,6,distance,1
B,kNN,126,PRUNED,0.9422697247710072,170,False,5,distance,1
B,kNN,127,COMPLETE,0.9547207879313181,170,False,3,distance,1
B,kNN,128,PRUNED,0.9445134967890981,140,False,5,distance,1
B,kNN,129,PRUNED,0.9378881843337696,169,False,4,distance,2
B,kNN,130,PRUNED,0.9522698223411156,170,False,6,distance,1
B,kNN,131,PRUNED,0.9001726035711773,49,True,18,uniform,2
B,kNN,132,PRUNED,0.942314002186436,169,False,3,distance,1
B,kNN,133,PRUNED,0.9467204325483063,140,False,3,distance,1
B,kNN,134,PRUNED,0.9065642211725043,81,False,18,distance,2
B,kNN,135,PRUNED,0.940130598775796,137,True,6,distance,1
B,kNN,136,PRUNED,0.942408274785324,32,True,3,distance,1
B,kNN,137,PRUNED,0.9522698223411156,170,False,6,distance,1
B,kNN,138,PRUNED,0.9423287475878055,167,False,3,distance,1
B,kNN,139,PRUNED,0.9423286458165541,147,False,3,distance,1
B,kNN,140,PRUNED,0.942314002186436,169,False,3,distance,1
B,kNN,141,PRUNED,0.9445239186487882,162,False,3,distance,1
B,kNN,142,COMPLETE,0.9618296135772985,170,False,4,distance,1
B,kNN,143,COMPLETE,0.9547207879313181,170,False,3,distance,1
B,kNN,144,PRUNED,0.9500419182372042,158,False,6,distance,1
B,kNN,145,PRUNED,0.9268563205942315,162,True,6,distance,2
B,kNN,146,COMPLETE,0.9520243789440059,168,False,5,distance,1
B,kNN,147,PRUNED,0.942314002186436,169,False,3,distance,1
B,kNN,148,PRUNED,0.8892098764166474,147,True,20,distance,2
B,kNN,149,PRUNED,0.9522650434465887,169,False,5,distance,1
B,RandomForest,0,COMPLETE,0.9209895416036827,76,True,198,7,4,1,0.7
B,RandomForest,1,COMPLETE,0.9244146926831949,145,True,76,11,11,5,log2
B,RandomForest,2,PRUNED,0.9244547905259506,88,True,163,19,2,7,0.5
B,RandomForest,3,PRUNED,0.9245168528780877,65,False,137,6,11,1,sqrt
B,RandomForest,4,PRUNED,0.9311391176119208,102,False,297,29,19,6,sqrt
B,RandomForest,5,COMPLETE,0.9387112055834397,78,False,113,10,12,2,0.3
B,RandomForest,6,PRUNED,0.9155942732504876,20,True,267,24,3,4,log2
B,RandomForest,7,PRUNED,0.9267237748703275,66,False,216,27,10,2,0.5
B,RandomForest,8,PRUNED,0.8049520702746953,98,True,64,3,14,4,log2
B,RandomForest,9,PRUNED,0.9267178825375042,54,False,72,29,17,7,0.5
B,RandomForest,10,PRUNED,0.9244464926676376,69,False,162,9,18,6,0.3
B,RandomForest,11,PRUNED,0.9289546575320965,120,False,77,16,11,3,0.3
B,RandomForest,12,PRUNED,0.9133225719850029,146,True,216,8,12,2,log2
B,RandomForest,13,PRUNED,0.9199373762312729,169,True,94,13,11,6,sqrt
B,RandomForest,14,PRUNED,0.9155618397505445,23,False,53,10,13,1,0.3
B,RandomForest,15,PRUNED,0.9066900583309292,120,False,55,19,13,9,log2
B,RandomForest,16,PRUNED,0.9278103331787623,44,False,219,14,6,5,0.3
B,RandomForest,17,PRUNED,0.9133225719850029,134,True,172,7,5,7,log2
B,RandomForest,18,PRUNED,0.9088570070950965,101,True,64,25,20,4,log2
B,RandomForest,19,PRUNED,0.9289055924207724,142,True,85,11,5,1,log2
B,RandomForest,20,PRUNED,0.9156919563191549,128,False,188,15,17,3,0.7
B,RandomForest,21,PRUNED,0.9224086866389285,59,True,423,11,9,1,0.7
B,RandomForest,22,COMPLETE,0.9351406454706799,73,True,203,7,4,1,0.3
B,RandomForest,23,PRUNED,0.9066575288819267,100,True,181,4,7,3,0.3
B,RandomForest,24,COMPLETE,0.9431635672700246,56,False,112,20,9,1,0.3
B,RandomForest,25,COMPLETE,0.9378242550168615,119,True,243,20,7,1,0.3
B,RandomForest,26,PRUNED,0.9200193728247188,26,False,80,25,6,1,0.3
B,RandomForest,27,COMPLETE,0.9369418541552715,123,True,261,22,6,3,0.3
B,RandomForest,28,COMPLETE,0.9387075077165955,107,True,198,25,14,1,0.3
B,RandomForest,29,PRUNED,0.9289085417709115,76,True,188,21,17,3,0.3
B,RandomForest,30,PRUNED,0.9322158965460083,132,True,146,23,11,1,log2
B,RandomForest,31,PRUNED,0.9311542125508577,60,True,113,22,11,1,0.3
B,RandomForest,32,PRUNED,0.9333045754374172,113,True,293,24,13,2,sqrt
B,RandomForest,33,COMPLETE,0.9369183406541204,83,False,137,11,10,1,0.3
B,RandomForest,34,COMPLETE,0.9520298689274165,165,False,198,19,6,1,0.3
B,RandomForest,35,PRUNED,0.9299916643334453,138,True,148,25,15,2,0.3
B,RandomForest,36,COMPLETE,0.939606284984053,150,False,186,20,5,2,0.3
B,RandomForest,37,COMPLETE,0.9396159174897516,141,False,165,19,2,2,0.3
B,RandomForest,38,COMPLETE,0.9493597021360285,165,False,155,22,6,3,0.3
B,RandomForest,39,PRUNED,0.9355351710019797,167,False,283,25,6,4,sqrt
B,RandomForest,40,COMPLETE,0.9431058033881594,160,False,313,15,7,1,log2
B,RandomForest,41,PRUNED,0.9322246822636693,124,False,452,19,8,1,log2
B,RandomForest,42,PRUNED,0.9344455490815785,157,False,205,13,7,1,log2
B,RandomForest,43,PRUNED,0.9290030392668402,147,False,361,15,5,3,0.7
B,RandomForest,44,PRUNED,0.9322571302733886,152,False,125,27,8,5,0.3
B,RandomForest,45,COMPLETE,0.9413673666457381,122,False,105,19,6,1,sqrt
B,RandomForest,46,PRUNED,0.9322666791891135,92,False,73,24,6,2,sqrt
B,RandomForest,47,PRUNED,0.9245625705261653,121,False,78,16,4,2,0.7
B,RandomForest,48,PRUNED,0.915700804424458,46,False,103,17,9,1,0.7
B,RandomForest,49,PRUNED,0.9288521968053853,132,False,126,21,13,1,sqrt
B,RandomForest,50,PRUNED,0.9377657399545536,151,True,106,24,4,3,sqrt
B,RandomForest,51,PRUNED,0.935604638777278,126,False,124,23,2,1,sqrt
B,RandomForest,52,COMPLETE,0.9422543840990858,143,False,329,10,7,1,0.3
B,RandomForest,53,COMPLETE,0.9413692636193229,145,False,490,8,7,2,0.3
B,RandomForest,54,COMPLETE,0.941367706353294,136,False,258,9,11,2,0.3
B,RandomForest,55,PRUNED,0.9222537947838045,151,False,495,5,7,2,0.3
B,RandomForest,56,PRUNED,0.9133950697466741,160,False,306,5,2,1,sqrt
B,RandomForest,57,COMPLETE,0.9538166151876093,168,False,403,17,5,1,0.3
B,RandomForest,58,COMPLETE,0.9449260014000481,167,False,490,22,9,3,0.3
B,RandomForest,59,COMPLETE,0.9467040977496566,149,False,355,23,12,1,0.3
B,RandomForest,60,PRUNED,0.9366983795753608,145,False,327,25,14,2,0.3
B,RandomForest,61,COMPLETE,0.9520409954352564,164,False,478,27,7,1,0.3
B,RandomForest,62,COMPLETE,0.9511541737895225,156,False,464,20,2,1,0.3
B,RandomForest,63,PRUNED,0.9367050889396771,138,False,481,25,2,3,0.3
B,RandomForest,64,COMPLETE,0.9511376466522761,168,False,464,19,3,1,0.3
B,RandomForest,65,COMPLETE,0.9449062260767374,165,False,464,22,8,1,0.5
B,RandomForest,66,COMPLETE,0.9511505139017666,165,False,441,18,3,2,0.3
B,RandomForest,67,COMPLETE,0.9538166151876093,168,False,357,21,5,1,0.3
B,RandomForest,68,COMPLETE,0.9529222789255133,168,False,486,17,2,1,0.3
B,RandomForest,69,PRUNED,0.9312335714322241,143,False,404,21,3,1,0.7
B,RandomForest,70,PRUNED,0.9322468885857151,112,False,465,17,2,2,sqrt
B,RandomForest,71,COMPLETE,0.9493578284197506,170,True,366,18,8,1,0.3
B,RandomForest,72,COMPLETE,0.9511376466522761,168,False,478,14,3,1,0.3
B,RandomForest,73,COMPLETE,0.9511390154557422,156,False,443,19,5,1,0.3
B,RandomForest,74,COMPLETE,0.9529218031537875,164,False,498,27,5,1,sqrt
B,RandomForest,75,COMPLETE,0.9493590865262174,156,False,312,20,5,1,sqrt
B,RandomForest,76,PRUNED,0.9422313004363043,157,False,307,27,5,2,log2
B,RandomForest,77,COMPLETE,0.947569106598665,161,False,460,28,7,2,sqrt
B,RandomForest,78,PRUNED,0.935625353568841,141,False,494,19,2,3,0.5
B,RandomForest,79,COMPLETE,0.9511485559406289,158,False,364,29,7,1,0.3
B,RandomForest,80,PRUNED,0.9133373630283271,103,True,152,26,12,10,sqrt
B,RandomForest,81,COMPLETE,0.9511442573990039,163,False,272,27,4,1,0.3
B,RandomForest,82,PRUNED,0.9378323968958295,133,False,461,30,10,2,0.3
B,RandomForest,83,PRUNED,0.9355780694652406,148,False,489,15,2,2,log2
B,RandomForest,84,COMPLETE,0.9467024142972071,159,False,163,14,3,1,0.5
B,RandomForest,85,PRUNED,0.9411333158512699,165,False,345,17,3,5,0.3
B,RandomForest,86,PRUNED,0.9156595784614313,117,False,417,25,18,10,0.7
B,RandomForest,87,COMPLETE,0.9556044112239857,168,False,234,16,4,1,0.3
B,RandomForest,88,COMPLETE,0.9538196003274191,165,False,262,18,3,1,0.3
B,RandomForest,89,COMPLETE,0.9493666346240579,158,False,99,14,6,1,0.3
B,RandomForest,90,PRUNED,0.946690997640137,155,False,409,27,2,1,sqrt
B,RandomForest,91,PRUNED,0.9289764949743831,152,True,413,24,7,4,0.7
B,RandomForest,92,COMPLETE,0.9475885189509146,167,False,219,14,5,1,0.3
B,RandomForest,93,COMPLETE,0.9511226383440924,169,True,474,29,6,1,sqrt
B,RandomForest,94,COMPLETE,0.9493750964277116,161,False,284,18,2,3,0.3
B,RandomForest,95,PRUNED,0.9455799306417811,166,True,191,15,2,1,sqrt
B,RandomForest,96,COMPLETE,0.9484752163973434,169,False,254,20,3,1,0.3
B,RandomForest,97,PRUNED,0.9155472880360289,108,False,318,5,2,9,0.3
B,RandomForest,98,PRUNED,0.9155619993486227,31,False,305,11,18,10,log2
B,RandomForest,99,PRUNED,0.9444855719551623,145,False,203,19,10,1,0.3
B,RandomForest,100,PRUNED,0.9444678286193429,154,True,488,24,6,1,log2
B,RandomForest,101,PRUNED,0.946716380199662,167,False,281,21,8,1,0.3
B,RandomForest,102,PRUNED,0.9444855719551623,114,False,368,15,3,1,0.3
B,RandomForest,103,COMPLETE,0.9502698963117918,164,False,449,26,6,1,0.3
B,RandomForest,104,PRUNED,0.9400214842014627,170,True,436,30,7,4,0.3
B,RandomForest,105,PRUNED,0.9200409558895735,164,False,276,6,17,6,0.7
B,RandomForest,106,COMPLETE,0.9502495562272884,158,False,359,29,9,1,0.3
B,RandomForest,107,PRUNED,0.9334685173733908,168,False,259,28,6,1,0.7
B,RandomForest,108,PRUNED,0.940050859486185,144,True,300,21,2,2,0.3
B,RandomForest,109,PRUNED,0.9289026273256384,61,True,482,26,9,6,0.3
B,RandomForest,110,PRUNED,0.9133388997293226,43,False,301,30,3,8,sqrt
B,RandomForest,111,COMPLETE,0.954685355860916,170,False,150,24,6,1,0.3
B,RandomForest,112,PRUNED,0.9289823662346459,124,False,53,21,20,3,0.5
B,RandomForest,113,PRUNED,0.9433608429185254,161,False,144,24,9,1,0.5
B,RandomForest,114,COMPLETE,0.9538030112280452,166,False,106,25,6,2,0.3
B,RandomForest,115,PRUNED,0.9444648846751644,150,False,87,28,3,3,0.3
B,RandomForest,116,PRUNED,0.920018791473369,90,False,428,7,10,9,0.5
B,RandomForest,117,PRUNED,0.9489151758353397,166,False,98,28,12,2,0.3
B,RandomForest,118,COMPLETE,0.9511321151646384,169,True,318,14,2,1,0.3
B,RandomForest,119,PRUNED,0.9356916957148596,154,False,146,20,5,2,0.7
B,RandomForest,120,PRUNED,0.93560320438254,139,False,125,28,8,1,0.3
B,RandomForest,121,COMPLETE,0.95201514105217,161,False,128,25,3,1,0.3
B,RandomForest,122,PRUNED,0.8934632550245776,103,False,100,4,17,6,0.7
B,RandomForest,123,PRUNED,0.9489454288189094,170,False,146,25,2,1,0.3
B,RandomForest,124,PRUNED,0.9478072485904959,169,False,115,26,2,1,0.5
B,RandomForest,125,PRUNED,0.920098556846181,121,False,71,23,3,3,log2
B,RandomForest,126,PRUNED,0.9423042448668639,156,False,86,21,2,1,0.3
B,RandomForest,127,PRUNED,0.9246347859650055,167,False,243,15,3,1,0.7
B,RandomForest,128,PRUNED,0.9333991988464593,138,False,443,30,6,1,0.5
B,RandomForest,129,PRUNED,0.9433760295585499,148,False,441,18,2,1,0.3
B,RandomForest,130,PRUNED,0.9132974089496266,149,False,154,8,3,10,sqrt
B,RandomForest,131,COMPLETE,0.9520220864818032,170,False,110,23,7,1,0.3
B,RandomForest,132,PRUNED,0.9422756824248054,124,True,111,23,4,2,0.3
B,RandomForest,133,COMPLETE,0.9484686190643945,170,False,110,21,8,2,0.3
B,RandomForest,134,COMPLETE,0.9555967093750561,165,False,119,21,6,1,0.3
B,RandomForest,135,PRUNED,0.9467175871023915,116,False,470,29,7,1,sqrt
B,RandomForest,136,PRUNED,0.9356297393347588,85,False,340,21,19,2,0.5
B,RandomForest,137,PRUNED,0.940067260895076,150,False,162,21,6,1,0.3
B,RandomForest,138,PRUNED,0.9267989926214387,149,False,77,30,4,2,0.7
B,RandomForest,139,PRUNED,0.9489276502593542,156,False,115,23,6,1,0.3
B,RandomForest,140,PRUNED,0.9422372660567917,169,True,94,22,11,4,0.3
B,RandomForest,141,PRUNED,0.9267959957425101,158,False,67,20,10,1,0.7
B,RandomForest,142,PRUNED,0.9444840825363324,167,False,136,27,3,1,log2
B,RandomForest,143,COMPLETE,0.9511450541290101,164,False,278,16,6,3,0.3
B,RandomForest,144,PRUNED,0.946706388740021,158,True,171,29,7,2,0.3
B,RandomForest,145,PRUNED,0.9489432499207171,163,False,366,23,2,1,0.3
B,RandomForest,146,PRUNED,0.9400361843195222,151,False,477,17,9,3,sqrt
B,RandomForest,147,PRUNED,0.922306970222431,148,False,68,20,6,4,0.5
B,RandomForest,148,PRUNED,0.9400731398084605,167,False,287,15,7,1,0.5
B,RandomForest,149,COMPLETE,0.9520350947433129,168,False,392,18,6,2,0.3
C,MLP,0,COMPLETE,0.9449613848862708,87,True,83,12,6.025215736203862e-06,0.00014936568554617635
C,MLP,1,PRUNED,0.9246627159633203,176,False,16,118,0.014528246637516038,0.0004335281794951569
C,MLP,2,PRUNED,0.9401600082626587,52,False,68,26,2.8585493941961936e-05,0.006847920095574782
C,MLP,3,PRUNED,0.9379312729103872,45,False,56,70,9.962513222055122e-06,0.003489018845491387
C,MLP,4,PRUNED,0.9333488748068158,127,False,25,9,0.055517216852447225,0.07886714129990492
C,MLP,5,PRUNED,0.9412024885195552,166,True,106,26,4.075596440072871e-06,0.0030586566669785274
C,MLP,6,PRUNED,0.9378780074471772,26,True,99,18,0.00039841905944346893,0.004366473592979638
C,MLP,7,PRUNED,0.9423728276709199,53,True,216,95,0.000976112544311046,0.058293845429947415
C,MLP,8,PRUNED,0.9200453976205385,36,True,39,23,2.2737628102536852e-05,0.030634622106220845
C,MLP,9,PRUNED,0.920216402315059,84,False,23,73,2.359137306347714e-06,0.09133995846860977
C,MLP,10,PRUNED,0.9423788080833269,55,True,82,12,2.725053518871101e-05,0.00018450463532396802
C,MLP,11,COMPLETE,0.9476233059974408,162,True,109,35,7.695322435733988e-06,0.0045350946347798415
C,MLP,12,PRUNED,0.9357152280371811,146,True,32,32,2.125385279901548e-05,0.00012241824068918842
C,MLP,13,PRUNED,0.933556798878698,48,True,25,9,1.5928137034549652e-06,0.0006026341272031369
C,MLP,14,PRUNED,0.9400893672390406,129,True,177,9,5.8079745027730905e-06,0.00015768635253435195
C,MLP,15,PRUNED,0.9422371755896783,139,True,33,56,2.1405162661675253e-05,0.008394804747721626
C,MLP,16,PRUNED,0.9411989535385272,194,True,85,66,0.0007570685132518278,0.005085890270291226
C,MLP,17,PRUNED,0.9411743918468632,142,True,246,89,2.2455033946718028e-06,0.0021578928278361506
C,MLP,18,PRUNED,0.940137378685685,77,True,99,25,1.0353023523292867e-06,0.002607560524948551
C,MLP,19,PRUNED,0.9334567497756445,164,False,134,50,6.907735255883225e-06,0.017112418872853724
C,MLP,20,COMPLETE,0.9520855718393861,107,True,38,16,0.0014451489768340954,0.0013556626326998303
C,MLP,21,PRUNED,0.9423552566536451,148,True,61,17,0.008465337548421934,0.003987947612167979
C,MLP,22,PRUNED,0.9424609844240912,104,True,24,10,0.012899301399480588,0.0028262626935621556
C,MLP,23,PRUNED,0.9445351024159185,139,False,59,10,4.13914606569048e-05,0.0006245947039531386
C,MLP,24,PRUNED,0.9312526000092705,92,True,19,35,0.0003783989715965146,0.0018514967561102742
C,MLP,25,PRUNED,0.9445165378538187,128,False,230,28,1.9559356344308218e-06,0.0004182909609098113
C,MLP,26,PRUNED,0.9401157470221541,104,True,50,10,8.34716079632585e-06,0.00017155332429478036
C,MLP,27,PRUNED,0.9312085184768131,37,False,78,8,6.972967078876187e-06,0.0007324563564392783
C,MLP,28,PRUNED,0.9401197825258341,63,True,46,16,0.005683447606208881,0.00039319664188239143
C,MLP,29,PRUNED,0.9400981271554149,152,True,20,24,0.016295534041578588,0.0002384483531027587
C,MLP,30,COMPLETE,0.9485257930354812,199,False,91,12,2.6840804996301607e-06,0.011537305076511626
C,MLP,31,PRUNED,0.9423140477274862,178,False,153,12,2.726251176844481e-06,0.00553866992717052
C,MLP,32,PRUNED,0.9401424426716068,189,False,41,12,1.4790145376401696e-06,0.01265738035860796
C,MLP,33,PRUNED,0.9312704032750618,169,True,188,21,6.735099101317041e-05,0.013763984994797468
C,MLP,34,PRUNED,0.9423228444137999,127,True,48,18,0.0022873104337832063,0.0003726423956365592
C,MLP,35,PRUNED,0.9423700284096383,174,False,68,12,4.0322133601083536e-05,0.013455874229342683
C,MLP,36,PRUNED,0.9423390121520461,111,True,42,8,6.265825198276142e-05,0.0070178338522328635
C,MLP,37,PRUNED,0.9412765139796313,54,True,179,17,1.4252159221280895e-06,0.00017771701844558147
C,MLP,38,PRUNED,0.8666552768374167,200,False,149,9,3.837328885803296e-06,0.05542255760546749
C,MLP,39,PRUNED,0.9357755648294613,155,True,77,54,7.260242800608469e-06,0.03216828640312775
C,MLP,40,PRUNED,0.9423315848074714,82,False,99,12,1.3787974980000848e-06,0.0001486919475023741
C,MLP,41,PRUNED,0.9423375369117641,136,False,53,8,3.1527807184239335e-05,0.0004944123088231041
C,MLP,42,PRUNED,0.9434166882604312,113,False,50,29,0.00014983881782834336,0.0017341661860083234
C,MLP,43,PRUNED,0.9434189127525316,92,False,64,13,0.00041675908438003014,0.00022971106414882285
C,MLP,44,PRUNED,0.9423124862190698,155,False,55,9,0.0021500131223888713,0.0008754963076893003
C,MLP,45,PRUNED,0.9411999112966234,130,False,136,12,0.00018357001881876792,0.0009691604128388672
C,MLP,46,PRUNED,0.9400893672390406,191,True,66,13,7.631321628457866e-06,0.003375674259015314
C,MLP,47,PRUNED,0.9378750786633852,147,True,127,42,8.322934681199786e-05,0.0029342806197329846
C,MLP,48,PRUNED,0.9356445371949424,128,False,118,19,1.2320067037426282e-06,0.04085215834573468
C,MLP,49,PRUNED,0.9289750114618696,192,True,78,42,2.350731751639409e-05,0.004002484153175842
C,MLP,50,PRUNED,0.9334538023691256,184,True,91,17,1.094199131497623e-06,0.028013641260964433
C,MLP,51,COMPLETE,0.9493947413385335,97,False,46,11,0.0009185527228037618,0.0007072368529048565
C,MLP,52,PRUNED,0.9400891320914015,89,True,96,15,1.927313888089547e-05,0.00023623672816829914
C,MLP,53,PRUNED,0.9423257472661709,96,False,61,18,0.0035441158753667474,0.0062880867656320005
C,MLP,54,PRUNED,0.9423504887698294,108,False,52,8,0.0004869201129143255,0.0018583382600389717
C,MLP,55,PRUNED,0.9400893937136772,179,False,66,20,2.4303137249007544e-06,0.00010409462213418824
C,MLP,56,PRUNED,0.9445305542018521,21,False,44,11,0.0012445473288333138,0.0007625218203893293
C,MLP,57,PRUNED,0.9267931443393405,166,False,50,17,1.0106621094887306e-05,0.0011853010072255825
C,MLP,58,PRUNED,0.9379251239448237,142,True,19,11,0.0001072501815619853,0.00042936696407748953
C,MLP,59,COMPLETE,0.9529442919070068,200,False,87,14,2.046629085438002e-06,0.004726977358028747
C,MLP,60,COMPLETE,0.947620597878192,200,False,112,10,2.0896207707229837e-06,0.0015716296911114265
C,MLP,61,PRUNED,0.94005840476355,185,False,88,17,1.1246812951467616e-06,0.001145766963430894
C,MLP,62,PRUNED,0.93791337637615,116,False,22,14,0.0005665047395479308,0.00045449223314870024
C,MLP,63,PRUNED,0.9378529505711926,185,False,131,10,5.181672595797076e-06,0.001611464691063465
C,MLP,64,PRUNED,0.9402232897536664,196,False,68,25,1.4583985629786464e-05,0.012264137116619835
C,MLP,65,PRUNED,0.9356017129985297,182,False,83,10,1.3786974962586486e-06,0.0023163471898957066
C,MLP,66,PRUNED,0.9422622968438774,193,False,133,8,1.9790600147615756e-06,0.0003879112208189833
C,MLP,67,PRUNED,0.9423393107159809,179,False,75,11,2.6028022700101833e-06,0.008148678915352588
C,MLP,68,COMPLETE,0.9476140275178006,101,True,62,13,0.0033255172830373523,0.0027452309756830482
C,MLP,69,PRUNED,0.9422873974659736,100,True,83,19,0.0016865203886282318,0.004073988266061635
C,MLP,70,PRUNED,0.9356641281059298,66,True,73,8,0.003899184322137079,0.009383008518081647
C,MLP,71,PRUNED,0.9267742496740299,44,True,78,128,0.00012221403524965543,0.003218114276611404
C,MLP,72,PRUNED,0.9423316866411637,72,True,75,11,1.2437668405978946e-06,0.0001720793202262014
C,MLP,73,PRUNED,0.9400982418219119,198,False,114,15,1.0466305717403986e-06,0.01712428866618448
C,MLP,74,PRUNED,0.9367429931372128,73,False,21,19,0.007128346724100213,0.0024357397116366963
C,MLP,75,PRUNED,0.942367084915886,120,True,113,8,0.0009327070392842368,0.0013737872287543334
C,MLP,76,PRUNED,0.9356828280467058,153,True,45,9,0.0016457904642440898,0.00499445955665771
C,MLP,77,PRUNED,0.9356960444110796,58,True,28,12,0.00019685760119205278,0.0014959078706460213
C,MLP,78,PRUNED,0.9389838227556734,96,True,47,10,0.0005170868056313113,0.0011857748918968568
C,MLP,79,PRUNED,0.9423332265635678,148,True,81,26,5.480304817380273e-06,0.002573356741346228
C,MLP,80,PRUNED,0.9357045715844414,81,False,53,21,0.02905411394496628,0.0003461994886841993
C,MLP,81,COMPLETE,0.9476494570639232,72,True,43,16,0.005409920314156882,0.0033051617088105554
C,MLP,82,PRUNED,0.9401409044378252,83,True,31,12,0.01240186528012592,0.0039171564878908716
C,MLP,83,PRUNED,0.9434464181306588,21,True,156,51,5.4314213490694235e-05,0.0002820670182551022
C,MLP,84,PRUNED,0.9434400520670476,94,True,49,37,0.009111800023809333,0.00067482073065381
C,MLP,85,PRUNED,0.9401203503219671,40,True,58,18,0.02086192641474348,0.0037517727054068046
C,MLP,86,PRUNED,0.9378529505711926,131,True,39,35,0.009412975786482118,0.025995143472353602
C,MLP,87,PRUNED,0.9311834169813196,200,True,234,9,5.644574181079881e-06,0.0005443624390079351
C,MLP,88,PRUNED,0.9357456580791275,92,True,17,119,0.014108669120487475,0.00969554018400276
C,MLP,89,PRUNED,0.9356546512701237,93,True,31,26,0.0008109127903816065,0.0014536507160613247
C,MLP,90,PRUNED,0.8952186659264771,119,False,144,117,0.03538488078600358,0.0026344433619380214
C,MLP,91,PRUNED,0.9423316866411637,140,True,153,50,2.765601952959988e-06,0.012301912976445582
C,MLP,92,PRUNED,0.942331737557875,131,False,72,13,1.5916915723628237e-05,0.00013816909820125285
C,MLP,93,PRUNED,0.9334447812900724,63,True,25,26,0.0015420333269129556,0.023210711143605584
C,MLP,94,PRUNED,0.9433667930345998,196,False,63,16,4.108692286372482e-06,0.003943807022826168
C,MLP,95,PRUNED,0.9423552566536451,154,False,174,13,0.00016849471079958436,0.012641366642181424
C,MLP,96,PRUNED,0.9423050467077148,91,True,56,10,0.06934737183951543,0.001412990033711546
C,MLP,97,PRUNED,0.942331737557875,111,False,50,11,1.0099676658336001e-05,0.0021073683000128137
C,MLP,98,PRUNED,0.9400715062562297,92,False,45,12,0.005579355633139477,0.0007495206944829961
C,MLP,99,PRUNED,0.9312085184768131,56,False,17,15,6.777123502550818e-06,0.00047190394898033477
C,MLP,100,PRUNED,0.9423346658716136,123,True,42,16,0.012891778072247829,0.001834919518273516
C,MLP,101,PRUNED,0.9313025702732802,62,True,44,19,0.002317847118636805,0.0023862501474631813
C,MLP,102,PRUNED,0.9401247831758928,34,False,64,16,0.002511072062010887,0.00195873983013434
C,MLP,103,PRUNED,0.9357122410357532,76,False,35,8,8.916471372134777e-05,0.0011029589758709715
C,MLP,104,PRUNED,0.9378898019925229,26,False,21,10,0.0010178719616784951,0.00038021542640995465
C,MLP,105,PRUNED,0.9378871181666691,21,False,41,10,0.004094528850056106,0.0007385501047753358
C,MLP,106,PRUNED,0.937913161980686,49,True,192,24,0.07363459030166528,0.0003453285007322223
C,MLP,107,COMPLETE,0.9520201112623419,199,False,124,18,4.346083848325301e-06,0.003667504259075368
C,MLP,108,PRUNED,0.9356488205293125,155,False,98,21,5.3846218864889905e-06,0.0029757590663056686
C,MLP,109,PRUNED,0.9423110983616576,195,False,129,15,1.3436383803222534e-05,0.003566422257927869
C,MLP,110,PRUNED,0.9268740401900024,192,False,25,102,0.00015009846532158954,0.001158000036832637
C,MLP,111,PRUNED,0.9434057591503417,178,False,204,16,1.4751976439267605e-06,0.0022458154486342356
C,MLP,112,PRUNED,0.9358575310001848,122,True,151,33,0.07030416358945903,0.04022082413644792
C,MLP,113,PRUNED,0.942369875963305,75,True,95,9,0.0002926517704008285,0.0001036149549849065
C,MLP,114,PRUNED,0.9422862935950891,109,True,97,11,1.2964588658752602e-05,0.00013665924193001928
C,MLP,115,PRUNED,0.9389413501840559,170,False,45,17,0.0002499655459836023,0.0001257800774360977
C,MLP,116,PRUNED,0.9379162875895439,132,False,86,10,7.613049996564925e-05,0.0015823207823754022
C,MLP,117,COMPLETE,0.9511560357591335,147,True,119,8,8.405017563010774e-06,0.0061184585364140245
C,MLP,118,COMPLETE,0.9458617320686233,142,True,124,10,6.354973323124357e-05,0.009441327328759307
C,MLP,119,COMPLETE,0.9538367103885304,111,True,226,8,1.1074509588953875e-06,0.006069926394410037
C,MLP,120,PRUNED,0.9379369605124399,119,True,142,11,8.611203961839659e-06,0.01689947910220794
C,MLP,121,PRUNED,0.9433716966526959,138,True,73,13,1.1057789664009012e-05,0.016758456371078707
C,MLP,122,PRUNED,0.9423235334127058,100,True,256,18,5.896144904711459e-06,0.0025728611649625554
C,MLP,123,PRUNED,0.940100068492455,99,True,139,9,1.3167887482852319e-06,0.0028459735263657486
C,MLP,124,COMPLETE,0.9502837352135549,127,True,253,13,2.3727924970260846e-06,0.007863966764550697
C,MLP,125,PRUNED,0.9400805426738067,133,True,237,11,2.791325885194831e-06,0.0022633192878382144
C,MLP,126,PRUNED,0.9401082966872214,61,False,192,10,9.295075993711835e-06,0.005702778487489256
C,MLP,127,PRUNED,0.943424065843414,165,True,176,9,5.513916905854344e-06,0.008670389681691924
C,MLP,128,PRUNED,0.9401202402971042,111,True,248,11,1.3567876073480568e-06,0.012913133330040297
C,MLP,129,PRUNED,0.9434152894900588,126,True,133,9,2.5282507645220693e-05,0.00279987826239442
